Irradiance,AmbientTemp,rload,cload,Inductor,Capacitor,k_sc,VoltageRipple_pp,VoltageRipple_rms,CurrentRipple_pp,CurrentRipple_rms,TimeDelay,Efficiency
500,30,0.005,0.002,0.0007,4e-05,32,0.00256001,0.000776515,2.0409894,0.622422511,0.068000629,93.56044009
600,35,0.002,0.002,0.001,3e-05,10,0.001570161,0.000447131,1.225342544,0.396743382,0.5724306,92.9026605
400,35,0.005,0.005,0.001,3e-05,2,0.001584159,0.000767035,1.278840958,0.639385647,0.813451123,89.02539126
1000,15,0.001,0.005,0.001,4e-05,2,0.001661484,0.000779913,1.299145134,0.649507491,0.813451123,88.99149152
800,20,0.002,0.002,0.0007,4e-05,12,0.002289515,0.000674228,1.792936207,0.574484983,0.212852774,92.22554718
400,35,0.002,0.002,0.0007,4e-05,2,0.002235286,0.001093054,1.822771534,0.911337108,0.813451123,86.84921436
600,20,0.005,0.001,0.0007,4e-05,4,0.001451666,0.000485977,1.205587983,0.449404875,0.893443325,3.811263766
500,20,0.005,0.001,0.001,3e-05,8,0.001460528,0.000409171,1.173175937,0.385248098,0.351402273,92.18058274
1000,40,0.001,0.005,0.0007,3e-05,10,0.002245137,0.000643182,1.763533678,0.570937838,0.5724306,91.99432759
900,35,0.002,0.001,0.001,4e-05,10,0.001603727,0.000450516,1.233640905,0.399116614,0.5724306,92.24430264
500,35,0.001,0.001,0.001,3e-05,8,0.00146078,0.000409187,1.173211821,0.385262067,0.351402273,92.21690316
400,40,0.005,0.001,0.0007,4e-05,8,0.002047908,0.000582971,1.671745438,0.549172269,0.351402273,90.87121066
800,25,0.001,0.001,0.0007,4e-05,4,0.001428525,0.000478724,1.186451154,0.444834427,0.893443325,2.025777709
900,15,0.001,0.002,0.001,3e-05,8,0.001481689,0.000411319,1.179696491,0.387123147,0.351402273,71.24964858
1000,35,0.001,0.001,0.0007,4e-05,2,0.002311625,0.001105202,1.842086207,0.920960266,0.813451123,87.62470364
900,15,0.002,0.001,0.0007,3e-05,12,0.002304279,0.000676328,1.798820396,0.57576141,0.212852774,91.9359358
600,40,0.001,0.001,0.001,3e-05,2,0.001607716,0.000768544,1.280935493,0.640428223,0.813451123,89.37276044
500,20,0.001,0.005,0.001,4e-05,12,0.001597407,0.000468278,1.244636108,0.399090127,0.212852774,93.25584557
1000,25,0.002,0.005,0.0007,3e-05,4,0.001418019,0.000475424,1.177781995,0.443064197,0.893443325,1.481590392
1000,30,0.002,0.002,0.001,4e-05,8,0.001471763,0.000410599,1.177465503,0.386563049,0.351402273,40.0096583
800,30,0.002,0.002,0.0007,4e-05,12,0.002289515,0.000674228,1.792936207,0.574484983,0.212852774,92.22554718
900,30,0.001,0.002,0.001,4e-05,4,0.000995725,0.00033368,0.826991417,0.310222998,0.893443325,1.18088675
700,20,0.001,0.005,0.001,4e-05,12,0.00163061,0.000471264,1.251451581,0.401187875,0.212852774,92.57511151
800,25,0.005,0.001,0.001,3e-05,2,0.001631507,0.000771933,1.286187597,0.643044411,0.813451123,88.98772702
1000,25,0.001,0.002,0.001,3e-05,12,0.001665226,0.000475022,1.260603059,0.403696192,0.212852774,91.71815686
500,15,0.002,0.005,0.001,4e-05,32,0.001825298,0.000543909,1.428524497,0.435688129,0.068000629,93.53734337
500,25,0.002,0.005,0.0007,4e-05,32,0.002559901,0.000776466,2.040764754,0.622415435,0.068000629,93.59539364
400,30,0.005,0.005,0.001,3e-05,32,0.001803718,0.000542171,1.424750935,0.434456776,0.068000629,93.85014323
700,15,0.005,0.005,0.001,4e-05,8,0.001481063,0.00041067,1.176524236,0.386512425,0.351402273,92.3993535
1000,15,0.005,0.002,0.001,4e-05,10,0.001610231,0.000451033,1.234644943,0.399636327,0.5724306,92.01230456
500,20,0.001,0.001,0.001,3e-05,16,0.001725947,0.000531669,1.386083003,0.439242846,0.374476293,93.83463412
800,30,0.001,0.001,0.001,3e-05,10,0.001594959,0.000449623,1.23168172,0.398448272,0.5724306,92.46396347
500,30,0.005,0.001,0.001,3e-05,8,0.001460528,0.000409171,1.173175937,0.385248098,0.351402273,92.18058274
800,25,0.005,0.001,0.0007,4e-05,16,0.002344958,0.000702817,1.824913485,0.574913995,0.145569106,92.03173408
500,30,0.002,0.001,0.001,3e-05,10,0.001555771,0.000446021,1.222816136,0.395832962,0.5724306,93.12658432
1000,40,0.005,0.001,0.001,3e-05,8,0.001469635,0.000410529,1.177675283,0.386492515,0.351402273,36.65148687
700,25,0.001,0.005,0.001,4e-05,10,0.001582043,0.000448106,1.227314621,0.397552683,0.5724306,92.68912463
1000,25,0.005,0.001,0.0007,3e-05,32,0.002544703,0.000748729,1.965890343,0.598285938,0.158745588,91.32216849
400,25,0.005,0.001,0.001,4e-05,2,0.001579328,0.000764632,1.274832373,0.637381361,0.813451123,88.79973305
700,35,0.002,0.005,0.001,3e-05,10,0.001582414,0.000448152,1.227686616,0.397563314,0.5724306,92.67499673
600,15,0.005,0.001,0.001,4e-05,16,0.001653834,0.000489619,1.270007599,0.400263826,0.145569106,92.85452682
400,35,0.002,0.005,0.001,4e-05,16,0.001708745,0.00053023,1.382154794,0.438278104,0.374476293,93.84433779
1000,40,0.001,0.002,0.001,3e-05,32,0.001836938,0.000525317,1.37569782,0.418790198,0.158745588,91.38508655
800,30,0.002,0.001,0.0007,3e-05,16,0.002345748,0.00070325,1.825445426,0.574936079,0.143697039,92.09367298
700,30,0.002,0.002,0.0007,3e-05,8,0.002087412,0.000586537,1.681969651,0.552307767,0.351402273,91.9233483
1000,15,0.001,0.001,0.0007,3e-05,10,0.00224787,0.000643899,1.765960541,0.571123036,0.5724306,91.98663322
500,20,0.001,0.001,0.001,4e-05,16,0.001725457,0.000531621,1.385675486,0.439236064,0.374476293,93.83423491
500,20,0.002,0.005,0.0007,3e-05,16,0.002283319,0.000696001,1.807945804,0.570039199,0.143697039,93.39607266
1000,40,0.002,0.001,0.001,3e-05,2,0.001651656,0.000775106,1.291135216,0.64549883,0.813451123,88.44448626
400,15,0.001,0.005,0.001,3e-05,16,0.001709288,0.000530278,1.382562804,0.438285903,0.374476293,93.85106614
1000,20,0.005,0.002,0.0007,4e-05,4,0.001407925,0.000472411,1.169421786,0.441016951,0.893443325,1.452983444
500,20,0.002,0.005,0.0007,4e-05,10,0.002182225,0.000636241,1.745045774,0.565349256,0.5724306,92.98407001
800,20,0.005,0.005,0.0007,3e-05,16,0.002343276,0.000702579,1.823443526,0.574807675,0.143697039,92.03564143
500,30,0.001,0.005,0.001,3e-05,10,0.001554652,0.00044572,1.221793952,0.395751891,0.5724306,93.14356229
400,15,0.002,0.005,0.0007,3e-05,32,0.002536565,0.000774177,2.035437759,0.620666031,0.068000629,93.95266387
600,35,0.005,0.005,0.0007,4e-05,8,0.002074803,0.000585297,1.677912122,0.551265994,0.351402273,91.76898099
1000,15,0.001,0.002,0.0007,4e-05,8,0.002077463,0.000586404,1.682044006,0.552307344,0.351402273,40.62530462
1000,35,0.001,0.002,0.001,4e-05,4,0.000986784,0.000330953,0.819597662,0.308516314,0.893443325,1.012786943
700,25,0.005,0.001,0.001,4e-05,16,0.001672119,0.000491363,1.273797993,0.401384057,0.145569106,92.41751482
1000,30,0.005,0.001,0.0007,3e-05,12,0.002314564,0.000677686,1.80228921,0.576776365,0.212852774,91.61594062
800,40,0.001,0.005,0.001,4e-05,4,0.001008023,0.000337496,0.837163312,0.312653774,0.893443325,1.444825902
400,35,0.005,0.001,0.0007,3e-05,16,0.002420824,0.000757284,1.975747924,0.626162674,0.369126,93.82445683
500,35,0.001,0.001,0.0007,3e-05,2,0.002247679,0.001093828,1.823885768,0.91189217,0.813451123,87.5820162
1000,25,0.001,0.002,0.001,3e-05,4,0.000987141,0.000331065,0.819895581,0.308648913,0.893443325,1.012589989
800,35,0.002,0.001,0.001,4e-05,16,0.001688196,0.000493283,1.2773647,0.402433841,0.143697039,92.06675478
400,35,0.005,0.002,0.001,4e-05,8,0.001445856,0.000408069,1.169716194,0.384360195,0.351402273,91.76297968
1000,40,0.002,0.005,0.0007,3e-05,2,0.002326977,0.001112775,1.854711841,0.927276272,0.813451123,88.1221373
700,40,0.005,0.002,0.001,3e-05,4,0.001011095,0.000338485,0.839700977,0.313295194,0.893443325,1.800488179
500,30,0.001,0.005,0.001,3e-05,32,0.001825817,0.000543943,1.42891267,0.435693298,0.068000629,93.54975964
500,25,0.002,0.002,0.001,3e-05,2,0.001597625,0.000768396,1.280900267,0.640413409,0.813451123,89.4401907
400,15,0.002,0.001,0.0007,4e-05,4,0.001442914,0.00048311,1.198330276,0.447707796,0.893443325,35.07081645
500,30,0.005,0.001,0.001,3e-05,2,0.001594192,0.000766692,1.278057424,0.638991909,0.813451123,89.22557938
700,20,0.001,0.001,0.0007,3e-05,4,0.001442077,0.000482943,1.197663175,0.447573337,0.893443325,2.602101853
500,25,0.001,0.001,0.0007,4e-05,10,0.002184043,0.000636695,1.746551436,0.565484411,0.5724306,92.99121751
800,25,0.001,0.005,0.001,3e-05,12,0.001644074,0.000472606,1.254797559,0.40210437,0.212852774,92.2647907
500,25,0.001,0.005,0.0007,3e-05,8,0.002062891,0.000584208,1.675243809,0.550293503,0.351402273,91.52928001
800,35,0.005,0.001,0.0007,3e-05,32,0.00251447,0.000744984,1.956586007,0.595587207,0.158745588,92.06732728
700,35,0.001,0.002,0.0007,3e-05,4,0.001449666,0.000485301,1.203946847,0.449119483,0.893443325,2.692709344
600,40,0.005,0.001,0.0007,3e-05,8,0.002076778,0.000585619,1.67961991,0.551435701,0.353627144,91.75954431
800,30,0.001,0.005,0.0007,3e-05,8,0.002096572,0.000587407,1.684164814,0.55309146,0.351402273,91.97717324
600,30,0.005,0.002,0.0007,4e-05,32,0.002580541,0.000778642,2.046348308,0.624005295,0.068000629,93.21685028
400,25,0.001,0.001,0.0007,4e-05,2,0.002231067,0.001090954,1.819268895,0.909585828,0.813451123,86.71638354
800,35,0.005,0.001,0.0007,3e-05,16,0.002345562,0.000702877,1.825416866,0.574922216,0.145569106,92.03186313
400,25,0.001,0.002,0.0007,3e-05,10,0.002164024,0.000634601,1.741213327,0.563898421,0.5724306,93.16089324
500,25,0.001,0.005,0.0007,4e-05,2,0.002255296,0.001097614,1.83020144,0.915050036,0.813451123,87.86150457
900,15,0.005,0.005,0.001,4e-05,2,0.001650825,0.000777876,1.295915364,0.647902204,0.813451123,89.17662261
600,15,0.002,0.002,0.0007,3e-05,16,0.00230662,0.00069821,1.814038729,0.571780292,0.145569106,92.94277321
700,40,0.001,0.002,0.0007,3e-05,12,0.002275671,0.000672601,1.789206022,0.573209746,0.212852774,92.55275866
500,25,0.002,0.002,0.0007,3e-05,2,0.002252727,0.001096339,1.82807407,0.913986325,0.813451123,87.74476892
400,35,0.002,0.002,0.001,3e-05,10,0.001537235,0.000444404,1.218682851,0.394712551,0.5724306,93.33115447
600,20,0.001,0.001,0.001,4e-05,10,0.001570606,0.000447302,1.22570873,0.396788903,0.5724306,92.91029638
800,35,0.002,0.005,0.0007,3e-05,10,0.00222571,0.000640867,1.757466384,0.569062782,0.5724306,92.35530288
800,20,0.001,0.002,0.001,4e-05,2,0.001636376,0.000774327,1.290180144,0.645041709,0.813451123,89.3391717
900,15,0.001,0.002,0.001,4e-05,16,0.001700948,0.000494485,1.27973795,0.403353539,0.143697039,91.71234686
600,15,0.001,0.005,0.001,4e-05,32,0.001844058,0.000545529,1.432307251,0.436803715,0.068000629,93.22113445
900,35,0.001,0.005,0.001,3e-05,8,0.00148199,0.000411311,1.179544183,0.387127577,0.351402273,73.8256074
600,35,0.005,0.002,0.001,4e-05,16,0.00165306,0.000489665,1.269340692,0.400226892,0.143697039,92.85713354
500,25,0.001,0.005,0.001,4e-05,32,0.001825362,0.000543914,1.428533438,0.435691485,0.068000629,93.54965508
600,35,0.005,0.001,0.0007,3e-05,32,0.002581733,0.000778797,2.047352884,0.624035822,0.068000629,93.21716668
500,30,0.001,0.005,0.001,4e-05,32,0.001825362,0.000543914,1.428533438,0.435691485,0.068000629,93.54965508
400,20,0.002,0.005,0.001,3e-05,2,0.001584218,0.000767064,1.278889571,0.639409963,0.813451123,89.05704062
400,25,0.005,0.005,0.0007,4e-05,8,0.002046967,0.000582817,1.670967301,0.549076459,0.351402273,90.87141805
800,30,0.002,0.001,0.0007,3e-05,12,0.002291738,0.00067476,1.79484351,0.574589741,0.212852774,92.22092498
900,35,0.002,0.001,0.0007,4e-05,32,0.002530402,0.000746933,1.960993253,0.597015477,0.158745588,91.74469192
500,20,0.002,0.005,0.001,4e-05,4,0.001027747,0.000343853,0.853467005,0.316613379,0.893443325,35.18872495
800,30,0.005,0.002,0.0007,4e-05,10,0.002225611,0.000640998,1.757641706,0.56907668,0.5724306,92.30689472
500,35,0.005,0.002,0.0007,4e-05,16,0.002283261,0.000696111,1.807953511,0.570062318,0.143697039,93.35281079
400,20,0.005,0.001,0.0007,3e-05,4,0.001443256,0.000483215,1.198616539,0.447866664,0.893443325,35.05177338
900,40,0.002,0.001,0.001,3e-05,4,0.000988656,0.000331557,0.821140075,0.308866002,0.893443325,1.153099837
400,25,0.005,0.001,0.0007,4e-05,4,0.001442725,0.000483053,1.198174115,0.447674238,0.893443325,35.05855048
900,25,0.005,0.002,0.0007,4e-05,2,0.002309012,0.001107162,1.845482489,0.922670716,0.813451123,88.06251204
1000,30,0.001,0.005,0.0007,4e-05,16,0.00237115,0.00070613,1.831568464,0.577438287,0.143697039,91.3870959
500,15,0.005,0.001,0.001,3e-05,32,0.001826082,0.000544032,1.429328802,0.435706195,0.068000629,93.50326833
500,30,0.002,0.005,0.0007,3e-05,2,0.002255782,0.001097857,1.830607127,0.915252862,0.813451123,87.84863694
600,20,0.001,0.001,0.001,3e-05,4,0.001016976,0.000340388,0.844559924,0.314446504,0.893443325,2.587383542
800,40,0.005,0.002,0.001,3e-05,4,0.001002371,0.000335738,0.832487829,0.311576111,0.893443325,1.408201089
700,35,0.002,0.002,0.001,3e-05,8,0.001482174,0.0004108,1.177311692,0.386594958,0.351402273,92.42897797
600,35,0.002,0.005,0.0007,3e-05,12,0.002257786,0.000670484,1.783817516,0.571720482,0.212852774,92.8686593
800,30,0.001,0.001,0.0007,4e-05,2,0.002288899,0.001100842,1.835086605,0.917479974,0.813451123,88.0145775
600,15,0.005,0.001,0.0007,3e-05,4,0.001452202,0.00048614,1.206034858,0.449597788,0.893443325,3.810529604
700,20,0.002,0.001,0.0007,3e-05,8,0.002088262,0.000586733,1.682757112,0.55239305,0.353627144,91.91059316
500,20,0.005,0.001,0.001,4e-05,8,0.001460038,0.000409123,1.17276776,0.385219023,0.351402273,92.17988733
700,30,0.002,0.001,0.0007,3e-05,32,0.00249583,0.000742863,1.951359732,0.594064408,0.158745588,92.54290019
400,20,0.005,0.005,0.001,4e-05,12,0.0015766,0.000466598,1.240798844,0.397891712,0.212852774,93.55591311
800,35,0.002,0.005,0.0007,4e-05,16,0.002342844,0.000702532,1.822959082,0.574813274,0.143697039,92.09705584
500,25,0.001,0.001,0.001,4e-05,2,0.001593904,0.000766546,1.277814417,0.638870448,0.813451123,89.27821614
800,25,0.005,0.002,0.0007,3e-05,2,0.002296844,0.001104786,1.841665039,0.920769643,0.813451123,88.20285819
1000,35,0.005,0.001,0.0007,4e-05,16,0.002373431,0.000706856,1.833824927,0.577530032,0.143697039,91.29039576
700,40,0.005,0.001,0.001,4e-05,12,0.00163188,0.000471699,1.25280134,0.401259863,0.212852774,92.50182127
800,25,0.005,0.001,0.001,3e-05,8,0.001487914,0.000411507,1.179876192,0.387177663,0.351402273,92.27014711
600,35,0.001,0.005,0.001,3e-05,16,0.001653129,0.00048958,1.269290994,0.400214631,0.143697039,92.92430017
1000,40,0.005,0.001,0.0007,4e-05,2,0.002311416,0.001105115,1.841943477,0.920888154,0.813451123,87.5257941
500,15,0.002,0.005,0.0007,3e-05,8,0.002062833,0.000584229,1.675237566,0.550289105,0.353627144,91.51959648
600,35,0.005,0.005,0.0007,4e-05,12,0.002256984,0.000670403,1.783271414,0.571692398,0.212852774,92.82265188
1000,35,0.002,0.005,0.0007,4e-05,4,0.001417505,0.000475263,1.177353054,0.442873881,0.893443325,1.481881079
500,35,0.002,0.005,0.001,4e-05,8,0.001459497,0.000409011,1.17213684,0.385156129,0.351402273,92.21294252
700,15,0.005,0.002,0.0007,3e-05,8,0.002087115,0.000586513,1.681916327,0.552285667,0.351402273,91.88689386
400,35,0.002,0.001,0.0007,4e-05,2,0.002231029,0.001090935,1.819237247,0.909570001,0.813451123,86.70617687
800,25,0.002,0.005,0.0007,3e-05,16,0.002343453,0.000702593,1.823466283,0.574821424,0.143697039,92.09718679
800,35,0.002,0.002,0.001,3e-05,32,0.00180984,0.000522418,1.369158461,0.416887459,0.158745588,92.09366292
1000,30,0.005,0.002,0.0007,3e-05,10,0.002245582,0.000643392,1.764301486,0.570957464,0.5724306,91.92500634
600,25,0.002,0.001,0.001,4e-05,32,0.001844558,0.000545641,1.432817268,0.436825519,0.068000629,93.2099223
600,15,0.005,0.005,0.001,4e-05,12,0.001615078,0.000469823,1.248165982,0.400174919,0.212852774,92.84723783
800,15,0.001,0.005,0.001,3e-05,10,0.001593358,0.000449195,1.230218765,0.398337576,0.5724306,92.47182378
500,15,0.002,0.002,0.0007,4e-05,4,0.001466256,0.000490629,1.217657655,0.452377957,0.893443325,35.47666074
1000,40,0.005,0.002,0.001,4e-05,32,0.001836106,0.000525251,1.375271343,0.418764546,0.158745588,91.29240083
700,35,0.001,0.005,0.001,3e-05,4,0.001016375,0.000340154,0.844071578,0.314371163,0.893443325,1.863690315
400,15,0.002,0.005,0.0007,3e-05,10,0.002163428,0.000634457,1.740742361,0.563851245,0.5724306,93.15036827
700,30,0.002,0.001,0.0007,3e-05,4,0.001441307,0.0004827,1.197025401,0.447423012,0.893443325,2.593075458
600,15,0.001,0.002,0.0007,4e-05,8,0.002075607,0.000585405,1.678391342,0.551340602,0.351402273,91.80963826
1000,40,0.002,0.005,0.001,3e-05,32,0.001836472,0.000525236,1.375337404,0.418768798,0.158745588,91.36052426
800,35,0.002,0.002,0.0007,4e-05,10,0.002225966,0.000641031,1.757719293,0.569106616,0.5724306,92.35305122
900,25,0.002,0.005,0.001,3e-05,16,0.001700657,0.000494337,1.279510397,0.403324967,0.143697039,91.69094046
500,20,0.001,0.005,0.0007,4e-05,12,0.002237525,0.000668383,1.778255577,0.570141415,0.212852774,93.22723375
500,30,0.002,0.001,0.001,4e-05,8,0.001460227,0.000409135,1.172794536,0.385229446,0.351402273,92.2070921
1000,35,0.001,0.002,0.0007,4e-05,16,0.002372177,0.000706422,1.83246154,0.57748772,0.143697039,91.38621529
600,40,0.002,0.005,0.0007,3e-05,2,0.002272085,0.001101034,1.835731672,0.91781242,0.813451123,88.27741266
500,15,0.001,0.005,0.001,4e-05,4,0.001027793,0.000343868,0.853504919,0.316622342,0.893443325,35.20724664
800,20,0.005,0.005,0.001,4e-05,12,0.001643259,0.000472526,1.254368991,0.402071268,0.212852774,92.1924921
500,30,0.002,0.002,0.001,4e-05,32,0.001825502,0.000543952,1.428701768,0.435699889,0.068000629,93.53949177
600,30,0.005,0.001,0.0007,4e-05,32,0.002581085,0.000778755,2.046813297,0.624033212,0.068000629,93.21704092
500,30,0.005,0.001,0.0007,3e-05,8,0.002063783,0.000584379,1.676180916,0.550389333,0.351402273,91.48532022
900,15,0.001,0.002,0.0007,3e-05,4,0.001425366,0.000477703,1.183852216,0.444394302,0.893443325,1.714308131
500,15,0.002,0.001,0.0007,3e-05,16,0.002438705,0.000759377,1.980215085,0.627502146,0.374476293,93.82139577
600,35,0.001,0.001,0.0007,4e-05,12,0.0022593,0.000671017,1.785082874,0.571837862,0.212852774,92.87906321
700,15,0.001,0.005,0.0007,3e-05,12,0.002274782,0.000672345,1.788439951,0.573154508,0.212852774,92.55388349
600,20,0.001,0.005,0.001,3e-05,16,0.001653129,0.00048958,1.269290994,0.400214631,0.143697039,92.92430017
1000,25,0.005,0.002,0.0007,3e-05,32,0.002543838,0.000748556,1.965107132,0.598248175,0.158745588,91.32156364
600,20,0.002,0.005,0.0007,4e-05,10,0.002198827,0.000637925,1.749430794,0.566717632,0.5724306,92.77736352
600,15,0.002,0.002,0.0007,4e-05,12,0.002257942,0.00067064,1.783965979,0.571755698,0.212852774,92.8677071
1000,35,0.002,0.002,0.001,4e-05,4,0.000986048,0.00033073,0.818988664,0.308377635,0.893443325,1.010491702
700,20,0.005,0.002,0.001,3e-05,16,0.001671669,0.000491158,1.273390193,0.401349478,0.145569106,92.42053459
700,40,0.001,0.001,0.0007,4e-05,8,0.002087667,0.000586672,1.682194164,0.552359192,0.353627144,91.92243579
700,35,0.005,0.002,0.001,4e-05,32,0.001792335,0.00052073,1.365123895,0.415802938,0.158745588,92.44674877
800,25,0.005,0.005,0.001,4e-05,12,0.001643259,0.000472526,1.254368991,0.402071268,0.212852774,92.1924921
600,40,0.001,0.005,0.0007,3e-05,16,0.002305957,0.000698014,1.813449162,0.571743939,0.145569106,92.9594843
600,20,0.005,0.001,0.0007,3e-05,8,0.002076778,0.000585619,1.67961991,0.551435701,0.353627144,91.75954431
700,40,0.002,0.005,0.0007,3e-05,4,0.001453429,0.000486474,1.207062112,0.449895326,0.893443325,2.742317946
900,15,0.001,0.002,0.0007,4e-05,16,0.002359047,0.000704689,1.828275311,0.576233771,0.143697039,91.73655961
600,25,0.005,0.001,0.001,4e-05,10,0.001570287,0.000447278,1.22565825,0.396770324,0.5724306,92.85748723
600,35,0.002,0.005,0.0007,3e-05,8,0.002075732,0.000585419,1.678530389,0.551325047,0.353627144,91.80138653
400,30,0.005,0.001,0.0007,4e-05,16,0.002420127,0.000757216,1.9751673,0.626153007,0.369126,93.8237264
600,40,0.001,0.001,0.0007,3e-05,2,0.002262654,0.001096348,1.827915493,0.913904165,0.813451123,87.96216156
600,15,0.002,0.002,0.001,3e-05,12,0.001616225,0.000470038,1.249022636,0.400227397,0.212852774,92.89220239
800,20,0.002,0.001,0.001,4e-05,10,0.00159438,0.000449559,1.231272853,0.398424282,0.5724306,92.44821042
500,40,0.002,0.001,0.0007,3e-05,32,0.002561347,0.000776678,2.041971683,0.622467558,0.068000629,93.5976816
500,15,0.005,0.005,0.001,3e-05,2,0.001599589,0.000769372,1.282528451,0.641227512,0.813451123,89.50426958
600,30,0.005,0.001,0.001,3e-05,2,0.001607633,0.000768505,1.280871618,0.640396211,0.813451123,89.30995448
900,35,0.001,0.002,0.001,3e-05,4,0.000996088,0.000333793,0.827294112,0.310356366,0.893443325,1.18065884
700,35,0.002,0.005,0.0007,3e-05,2,0.002287321,0.001104116,1.840705172,0.920295429,0.813451123,88.43338964
600,30,0.005,0.001,0.0007,3e-05,2,0.002262493,0.001096271,1.827786781,0.913839738,0.813451123,87.90073894
800,20,0.005,0.005,0.0007,3e-05,32,0.002513237,0.000744732,1.955497283,0.595522485,0.158745588,92.06656896
500,35,0.005,0.001,0.001,3e-05,16,0.001725646,0.000531649,1.386037789,0.439226752,0.374476293,93.80543318
500,35,0.001,0.002,0.001,4e-05,4,0.00102741,0.000343747,0.853188398,0.316546059,0.893443325,28.00862666
500,30,0.001,0.001,0.0007,3e-05,10,0.002184701,0.000636771,1.747098961,0.565507817,0.5724306,92.99165478
1000,40,0.002,0.002,0.0007,3e-05,16,0.002372688,0.000706473,1.83294881,0.577487757,0.143697039,91.36295349
600,30,0.005,0.001,0.0007,4e-05,2,0.002261968,0.001096008,1.827348938,0.913620827,0.813451123,87.90076376
1000,25,0.005,0.005,0.0007,3e-05,32,0.002543286,0.000748446,1.964615248,0.59822117,0.158745588,91.32073123
700,30,0.002,0.005,0.001,3e-05,16,0.001671266,0.000491291,1.272935394,0.401330045,0.143697039,92.47713906
