Irradiance,AmbientTemp,rload,cload,fc,f_samp,Inductor,Capacitor,Vpv_avg,Ipv_avg,DutyCycleActual,Vout_avg,Iout_avg,P_out,VoltageRipple_pp,VoltageRipple_rms,CurrentRipple_pp,CurrentRipple_rms,dV,dP,Efficiency,P_in,Pmpp,TimeDelay,k_sc
700,25,0.005,0.005,5000,40000,0.001,3e-05,34.04883708,2.26730503,0.36159601,12.03056028,-5.957837927,71.33186105,0.001481556,0.000410718,1.176934428,0.386541558,-0.00035857,0.028441405,92.39986096,77.19909998,79.5372755,0.351402273,8
700,25,0.005,0.005,5000,40000,0.001,4e-05,34.04883707,2.267305038,0.36159601,12.03056025,-5.957838156,71.33146953,0.001481063,0.00041067,1.176524236,0.386512425,-0.00035857,0.028441404,92.3993535,77.19910024,79.53727569,0.351402273,8
700,25,0.005,0.005,5000,50000,0.0007,3e-05,32.46224886,3.785990978,0.381237525,12.1093906,-9.389458057,113.7084858,0.002213346,0.000639489,1.753874415,0.567942816,-0.000639346,0.026303312,92.52030299,122.901117,123.3103689,0.5724306,10
700,25,0.005,0.005,5000,50000,0.0007,4e-05,32.46224887,3.78599097,0.381237525,12.10939056,-9.389458437,113.7080781,0.002212684,0.000639414,1.75332281,0.567919381,-0.000639346,0.026303312,92.51997149,122.9011167,123.3103687,0.5724306,10
700,25,0.005,0.005,5000,50000,0.001,3e-05,32.46306864,3.785366452,0.381237525,12.10959666,-9.399606432,113.8302499,0.001582135,0.000448131,1.227642901,0.397546134,-0.0006416,0.025998539,92.63232154,122.8839438,123.2709765,0.5724306,10
700,25,0.005,0.005,5000,50000,0.001,4e-05,32.46306862,3.785366463,0.381237525,12.10959663,-9.399606604,113.8299634,0.001581671,0.000448078,1.227256447,0.397529741,-0.0006416,0.025998539,92.63208818,122.8839441,123.2709768,0.5724306,10
700,25,0.005,0.005,5000,60000,0.0007,3e-05,31.36872803,4.476683758,0.400998336,12.13695255,-10.68400588,129.8764634,0.002274481,0.000672323,1.788396375,0.573130618,-0.000783051,0.017728136,92.48664203,140.4272667,140.7653104,0.212852774,12
700,25,0.005,0.005,5000,60000,0.0007,4e-05,31.368728,4.476683771,0.400998336,12.13695251,-10.68400613,129.8761437,0.002273843,0.000672251,1.787865453,0.573115372,-0.000783051,0.017728136,92.48641417,140.427267,140.7653107,0.212852774,12
700,25,0.005,0.005,5000,60000,0.001,3e-05,31.36944141,4.476322059,0.400998336,12.13708183,-10.69088639,129.8992341,0.001630762,0.000471293,1.251785121,0.401181338,-0.000785053,0.017561146,92.50822889,140.4191126,140.7440684,0.212852774,12
700,25,0.005,0.005,5000,60000,0.001,4e-05,31.36944136,4.476322086,0.400998336,12.1370818,-10.69088643,129.8990083,0.001630315,0.000471243,1.251413132,0.401170674,-0.000785053,0.017561145,92.50806769,140.4191132,140.744069,0.212852774,12
700,25,0.005,0.005,5000,80000,0.0007,3e-05,29.98872594,4.995347651,0.42125,12.15060224,-11.37187671,138.4952529,0.002325816,0.000700196,1.818620093,0.573328361,-0.000906788,0.006980789,92.45114655,149.8037159,150.031878,0.145569106,16
700,25,0.005,0.005,5000,80000,0.0007,4e-05,29.98872592,4.995347657,0.42125,12.15060222,-11.37187684,138.4950322,0.002325208,0.000700136,1.818114149,0.573320232,-0.000906788,0.006980789,92.45099919,149.8037159,150.031878,0.145569106,16
700,25,0.005,0.005,5000,80000,0.001,3e-05,29.98933693,4.995187474,0.420724095,12.15066219,-11.37588217,138.4482453,0.00167114,0.000491283,1.272924645,0.401323263,-0.000908381,0.006898216,92.42084785,149.8019641,150.0244881,0.143697039,16
700,25,0.005,0.005,5000,80000,0.001,4e-05,29.9893369,4.995187483,0.420724095,12.15066217,-11.37588206,138.4480881,0.001670714,0.00049124,1.272570128,0.401317577,-0.000908381,0.006898215,92.42074282,149.8019642,150.0244882,0.143697039,16
700,25,0.005,0.005,5000,160000,0.0007,3e-05,29.98893125,4.995291683,0.425359151,12.15091515,-11.38013716,138.5462718,0.002494557,0.000742618,1.950355771,0.593990787,-0.000983052,0.002112083,92.48564077,149.8030079,149.7276494,0.158745588,32
700,25,0.005,0.005,5000,160000,0.0007,4e-05,29.98893121,4.995291692,0.425359151,12.15091513,-11.38013684,138.5461478,0.00249395,0.000742578,1.949850375,0.593988388,-0.000983052,0.002112083,92.48555795,149.803008,149.7276495,0.158745588,32
700,25,0.005,0.005,5000,160000,0.001,3e-05,29.98943731,4.99515912,0.425359151,12.15092481,-11.38167478,138.4848082,0.001792474,0.000520699,1.365216457,0.415790077,-0.000983001,0.002134436,92.44550422,149.8015608,149.7258982,0.158745588,32
700,25,0.005,0.005,5000,160000,0.001,4e-05,29.98943731,4.995159122,0.425359151,12.1509248,-11.3816747,138.484723,0.001792048,0.000520672,1.364862282,0.415788397,-0.000983001,0.002134436,92.44544737,149.8015608,149.7258983,0.158745588,32
700,30,0.001,0.001,5000,10000,0.0007,3e-05,26.27045297,5.39995936,0.257425743,12.12431087,-10.30023888,124.9386386,0.002276558,0.001098775,1.831795734,0.915840252,-0.005682971,-0.035166305,88.07063995,141.8618494,141.8266531,0.813451123,2
700,30,0.001,0.001,5000,10000,0.0007,4e-05,26.27045303,5.399959358,0.257425743,12.12431091,-10.3002426,124.9386705,0.002276032,0.001098512,1.831356931,0.915620861,-0.005682971,-0.035166305,88.07066222,141.8618497,141.8266534,0.813451123,2
700,30,0.001,0.001,5000,10000,0.001,3e-05,26.28026255,5.399681489,0.257425743,12.1274344,-10.443553,126.6919471,0.001620148,0.000770292,1.283646671,0.64177987,-0.005615407,-0.034774878,89.27785356,141.9074743,141.8726691,0.813451123,2
700,30,0.001,0.001,5000,10000,0.001,4e-05,26.28026259,5.399681488,0.257425743,12.12743442,-10.44355543,126.6919674,0.001619779,0.000770108,1.283339168,0.641626126,-0.005615407,-0.034774879,89.27786776,141.9074745,141.8726693,0.813451123,2
700,30,0.001,0.001,5000,20000,0.0007,3e-05,34.7128572,0.332384455,0.28358209,11.89140907,-0.492527433,3.783770245,0.001442077,0.000482943,1.197663175,0.447573337,-8.84e-05,0.018155124,2.602101853,145.412073,156.5673545,0.893443325,4
700,30,0.001,0.001,5000,20000,0.0007,4e-05,34.7128572,0.332384451,0.28358209,11.89140978,-0.492553399,3.784503381,0.001441548,0.000482781,1.197221745,0.447381386,-8.84e-05,0.018155124,2.602606027,145.4120732,156.5673545,0.893443325,4
700,30,0.001,0.001,5000,20000,0.001,3e-05,34.73195489,0.242576428,0.28358209,11.88768437,-0.34513118,2.654006376,0.001007922,0.000337512,0.837072711,0.312624547,-5.78e-05,0.016669412,1.768649832,150.0583285,158.1045364,0.893443325,4
700,30,0.001,0.001,5000,20000,0.001,4e-05,34.73195489,0.242576428,0.28358209,11.88768486,-0.345148977,2.654514111,0.001007551,0.000337399,0.836763816,0.312490295,-5.78e-05,0.016669412,1.768988191,150.0583285,158.1045364,0.893443325,4
700,30,0.001,0.001,5000,40000,0.0007,3e-05,34.04001285,2.276103315,0.3625,12.03080115,-5.960149089,71.21733553,0.002088369,0.000586742,1.682778564,0.552400933,-0.001835152,0.083482487,91.92315546,77.47485949,81.86985502,0.353627144,8
700,30,0.001,0.001,5000,40000,0.0007,4e-05,34.04001285,2.276103311,0.3625,12.0308011,-5.960149586,71.21677785,0.002087667,0.000586672,1.682194164,0.552359192,-0.001835152,0.083482487,91.92243579,77.47485936,81.86985491,0.353627144,8
700,30,0.001,0.001,5000,40000,0.001,3e-05,34.04242792,2.273333959,0.3625,12.03113715,-5.973577031,71.52655991,0.001482802,0.000410964,1.177866508,0.38665623,-0.001844577,0.084046403,92.42822764,77.3860559,81.74205204,0.353627144,8
700,30,0.001,0.001,5000,40000,0.001,4e-05,34.0424279,2.273333979,0.3625,12.03113711,-5.973577406,71.52616985,0.001482311,0.000410915,1.17745713,0.386627028,-0.001844577,0.084046403,92.42772282,77.38605656,81.74205258,0.353627144,8
700,30,0.001,0.001,5000,50000,0.0007,3e-05,32.4466003,3.79620329,0.381237525,12.11008417,-9.413795505,114.0139606,0.002215958,0.000640098,1.755880131,0.568133219,-0.003272083,0.071939546,92.57060376,123.1643264,124.083047,0.5724306,10
700,30,0.001,0.001,5000,50000,0.0007,4e-05,32.44660031,3.796203286,0.381237525,12.11008413,-9.413795786,114.0135528,0.002215298,0.000640022,1.75533077,0.568109672,-0.003272083,0.071939546,92.57027275,123.1643263,124.0830469,0.5724306,10
700,30,0.001,0.001,5000,50000,0.001,3e-05,32.44896507,3.794408213,0.381237525,12.1102491,-9.421580504,114.1054497,0.001583986,0.000448551,1.229037195,0.397672786,-0.003281321,0.072179165,92.68197511,123.1150389,124.0057757,0.5724306,10
700,30,0.001,0.001,5000,50000,0.001,4e-05,32.44896507,3.794408213,0.381237525,12.11024907,-9.421580669,114.1051639,0.001583524,0.000448498,1.228652308,0.397656313,-0.003281321,0.072179165,92.68174294,123.1150389,124.0057757,0.5724306,10
700,30,0.001,0.001,5000,60000,0.0007,3e-05,31.34740133,4.485474465,0.400998336,12.1374954,-10.70344542,130.1219479,0.002277124,0.000673021,1.790457188,0.573294103,-0.003980075,0.044316633,92.5482711,140.5990045,141.2225226,0.212852774,12
700,30,0.001,0.001,5000,60000,0.0007,4e-05,31.34740134,4.485474463,0.400998336,12.13749536,-10.70344564,130.1216298,0.00227649,0.000672949,1.789929082,0.573278762,-0.003980075,0.044316633,92.54804489,140.5990045,141.2225226,0.212852774,12
700,30,0.001,0.001,5000,60000,0.001,3e-05,31.34983471,4.484250202,0.400998336,12.13760635,-10.70892501,130.126384,0.001632635,0.000471773,1.253218737,0.401288384,-0.003988601,0.044554705,92.56951647,140.5715282,141.180682,0.212852774,12
700,30,0.001,0.001,5000,60000,0.001,4e-05,31.34983473,4.484250195,0.400998336,12.13760633,-10.70892511,130.1261604,0.00163219,0.000471723,1.252848712,0.401277652,-0.003988601,0.044554705,92.56935748,140.5715281,141.1806819,0.212852774,12
700,30,0.001,0.001,5000,80000,0.0007,3e-05,29.96227552,5.000700069,0.420724095,12.15091364,-11.38207233,138.6246859,0.002328054,0.000701143,1.820407686,0.573448545,-0.004577833,0.011276924,92.52346712,149.8265145,150.1088716,0.143697039,16
700,30,0.001,0.001,5000,80000,0.0007,4e-05,29.96227548,5.00070008,0.420724095,12.15091362,-11.38207248,138.6244682,0.00232745,0.000701082,1.81990505,0.573440354,-0.004577833,0.011276923,92.52332175,149.8265146,150.1088717,0.143697039,16
700,30,0.001,0.001,5000,80000,0.001,3e-05,29.96476398,5.000055544,0.420724095,12.15097806,-11.3857155,138.5726916,0.001672716,0.000491695,1.274168577,0.401399041,-0.004584933,0.01140154,92.493008,149.81964,150.098552,0.143697039,16
700,30,0.001,0.001,5000,80000,0.001,4e-05,29.96476397,5.000055547,0.420724095,12.15097804,-11.38571554,138.5725381,0.001672293,0.000491653,1.273816363,0.401393312,-0.004584933,0.01140154,92.4929055,149.8196401,150.098552,0.143697039,16
700,30,0.001,0.001,5000,160000,0.0007,3e-05,29.96066362,5.001006021,0.425359151,12.15124148,-11.39106092,138.6825125,0.002495879,0.000742868,1.951367478,0.594067847,-0.004949715,0.012205647,92.56183498,149.8268834,149.8621804,0.158745588,32
700,30,0.001,0.001,5000,160000,0.0007,4e-05,29.9606643,5.001005844,0.425359151,12.15124145,-11.39106048,138.6823892,0.002495277,0.000742828,1.950865719,0.594065431,-0.004949715,0.012205662,92.5617538,149.8268815,149.8621785,0.158745588,32
700,30,0.001,0.001,5000,160000,0.001,3e-05,29.9630989,5.000376965,0.425359151,12.15125387,-11.3922264,138.6166057,0.001793416,0.000520864,1.365919203,0.4158352,-0.004948581,0.01233078,92.52196613,149.8202118,149.8513484,0.158745588,32
700,30,0.001,0.001,5000,160000,0.001,4e-05,29.96309886,5.000376974,0.425359151,12.15125385,-11.39222628,138.6165215,0.001792993,0.000520837,1.365567551,0.415833508,-0.004948581,0.012330779,92.52190987,149.8202119,149.8513485,0.158745588,32
700,30,0.001,0.002,5000,10000,0.0007,3e-05,26.20766853,5.402261935,0.257425743,12.12445586,-10.30760945,125.0296695,0.00228331,0.001102126,1.837384893,0.91863515,-0.002895994,-0.017830508,88.30944777,141.581306,141.5634452,0.813451123,2
700,30,0.001,0.002,5000,10000,0.0007,4e-05,26.20766857,5.402261933,0.257425743,12.12445588,-10.30761251,125.0296932,0.002282782,0.001101862,1.836944749,0.918415089,-0.002895994,-0.017830508,88.30946439,141.5813062,141.5634454,0.813451123,2
700,30,0.001,0.002,5000,10000,0.001,3e-05,26.21583327,5.402032466,0.257425743,12.12756104,-10.45011763,126.7729978,0.001624696,0.000772544,1.287402153,0.64365799,-0.002861098,-0.017626628,89.51669738,141.6193867,141.6017294,0.813451123,2
700,30,0.001,0.002,5000,10000,0.001,4e-05,26.21583328,5.402032465,0.257425743,12.12756105,-10.45011962,126.7730126,0.001624327,0.000772359,1.287093749,0.643503795,-0.002861098,-0.017626628,89.51670781,141.6193867,141.6017295,0.813451123,2
700,30,0.001,0.002,5000,20000,0.0007,3e-05,34.77834257,0.333330838,0.28358209,11.89149573,-0.497434389,3.831076168,0.001449666,0.000485301,1.203946847,0.449119483,-4.81e-05,0.009712147,2.692709344,142.2758894,153.3058067,0.893443325,4
700,30,0.001,0.002,5000,20000,0.0007,4e-05,34.77834257,0.333330836,0.28358209,11.89149644,-0.497460262,3.831815116,0.001449132,0.000485138,1.203501181,0.448926652,-4.81e-05,0.009712147,2.693228719,142.2758895,153.3058067,0.893443325,4
700,30,0.001,0.002,5000,20000,0.001,3e-05,34.79638312,0.243152877,0.28358209,11.88775749,-0.348567805,2.68719212,0.001013216,0.000339162,0.841455968,0.313716599,-3.3e-05,0.008902305,1.825766604,147.1815792,155.0774037,0.893443325,4
700,30,0.001,0.002,5000,20000,0.001,4e-05,34.79638312,0.243152875,0.28358209,11.88775797,-0.348585519,2.687703689,0.001012842,0.000339048,0.841144117,0.313581729,-3.3e-05,0.008902305,1.826114179,147.1815793,155.0774037,0.893443325,4
700,30,0.001,0.002,5000,40000,0.0007,3e-05,34.03847819,2.27916593,0.36159601,12.03096684,-5.968922347,71.3220688,0.002087511,0.000586545,1.681987971,0.552315376,-0.000915901,0.042855882,91.93543019,77.57843592,79.91434248,0.351402273,8
700,30,0.001,0.002,5000,40000,0.0007,4e-05,34.03847819,2.27916593,0.36159601,12.03096678,-5.968922878,71.32151178,0.002086808,0.000586476,1.681402787,0.552273696,-0.000915901,0.042855882,91.93471216,77.57843595,79.91434252,0.351402273,8
700,30,0.001,0.002,5000,40000,0.001,3e-05,34.04009742,2.277312103,0.36159601,12.03134945,-5.984572613,71.65886906,0.001482269,0.000410806,1.177327317,0.386600502,-0.000921315,0.043135424,92.44037771,77.5190137,79.82904814,0.351402273,8
700,30,0.001,0.002,5000,40000,0.001,4e-05,34.04009744,2.277312085,0.36159601,12.03134941,-5.984572874,71.65847779,0.001481777,0.000410758,1.176917399,0.386571343,-0.000921315,0.043135424,92.43987365,77.51901313,79.82904763,0.351402273,8
700,30,0.001,0.002,5000,50000,0.0007,3e-05,32.44533729,3.798574035,0.381237525,12.1102025,-9.420565834,114.0943597,0.00221458,0.00063974,1.754679352,0.568037456,-0.001627845,0.037129298,92.57626741,123.2436378,123.7514094,0.5724306,10
700,30,0.001,0.002,5000,50000,0.0007,4e-05,32.44533729,3.798574036,0.381237525,12.11020246,-9.420566135,114.0939514,0.002213918,0.000639665,1.754128533,0.568013979,-0.001627845,0.037129298,92.57593613,123.2436378,123.7514094,0.5724306,10
700,30,0.001,0.002,5000,50000,0.001,3e-05,32.4467463,3.797505404,0.381237525,12.11040009,-9.429801377,114.2045556,0.001583071,0.000448308,1.228209736,0.39761056,-0.001633031,0.03719144,92.68773547,123.214312,123.706327,0.5724306,10
700,30,0.001,0.002,5000,50000,0.001,4e-05,32.44674632,3.797505395,0.381237525,12.11040006,-9.429801507,114.2042688,0.001582608,0.000448255,1.227823839,0.397594137,-0.001633031,0.03719144,92.68750292,123.2143117,123.7063268,0.5724306,10
700,30,0.001,0.002,5000,60000,0.0007,3e-05,31.34747551,4.48706158,0.400998336,12.13757979,-10.70841786,130.1808398,0.002275671,0.000672601,1.789206022,0.573209746,-0.001982648,0.023143468,92.55275866,140.6558181,141.0126409,0.212852774,12
700,30,0.001,0.002,5000,60000,0.0007,4e-05,31.34747551,4.487061577,0.400998336,12.13757976,-10.70841808,130.1805205,0.002275035,0.00067253,1.788676107,0.573194465,-0.001982648,0.023143468,92.55253164,140.655818,141.0126408,0.212852774,12
700,30,0.001,0.002,5000,60000,0.001,3e-05,31.34881745,4.486386858,0.400998336,12.13769631,-10.71478372,130.1968252,0.001631657,0.000471488,1.252353046,0.401234078,-0.001987346,0.023217094,92.57408316,140.6406856,140.9893074,0.212852774,12
700,30,0.001,0.002,5000,60000,0.001,4e-05,31.3488174,4.486386881,0.400998336,12.13769629,-10.71478383,130.1966008,0.001631211,0.000471438,1.251981765,0.401223388,-0.001987346,0.023217093,92.57392325,140.6406861,140.9893079,0.212852774,12
700,30,0.001,0.002,5000,80000,0.0007,3e-05,29.96407871,5.001481902,0.420724095,12.15095687,-11.38527905,138.6628906,0.002326765,0.000700774,1.819305392,0.573382785,-0.002283949,0.006216145,92.52622699,149.8633361,150.0375463,0.143697039,16
700,30,0.001,0.002,5000,80000,0.0007,4e-05,29.96407867,5.001481913,0.420724095,12.15095684,-11.38527922,138.6626714,0.002326159,0.000700713,1.818800643,0.573374633,-0.002283949,0.006216145,92.52608067,149.8633362,150.0375464,0.143697039,16
700,30,0.001,0.002,5000,80000,0.001,3e-05,29.96539867,5.001140185,0.42125,12.15102349,-11.38913412,138.6138834,0.00167184,0.000491169,1.2734057,0.401358501,-0.002287753,0.006249514,92.4957714,149.8596977,150.0317435,0.145569106,16
700,30,0.001,0.002,5000,80000,0.001,4e-05,29.96539862,5.001140197,0.42125,12.15102347,-11.38913417,138.6137289,0.001671415,0.000491127,1.273052022,0.401352798,-0.002287753,0.006249514,92.49566818,149.8596979,150.0317436,0.145569106,16
700,30,0.001,0.002,5000,160000,0.0007,3e-05,29.96360352,5.001573813,0.425359151,12.15127559,-11.39384585,138.7168875,0.002495184,0.000742724,1.950761201,0.594029905,-0.002472032,0.006059533,92.56214097,149.8635252,149.8907114,0.158745588,32
700,30,0.001,0.002,5000,160000,0.0007,4e-05,29.96360353,5.00157381,0.425359151,12.15127558,-11.39384577,138.7167672,0.002494579,0.000742685,1.950257123,0.594027501,-0.002472032,0.006059534,92.56206074,149.8635252,149.8907113,0.158745588,32
700,30,0.001,0.002,5000,160000,0.001,3e-05,29.96484367,5.001253169,0.425359151,12.15129151,-11.39522441,138.6535757,0.00179295,0.000520772,1.36550065,0.415814371,-0.002471744,0.006100644,92.52199653,149.8601207,149.8853739,0.158745588,32
700,30,0.001,0.002,5000,160000,0.001,4e-05,29.96484368,5.001253167,0.425359151,12.1512915,-11.39522432,138.6534909,0.001792525,0.000520744,1.365147398,0.415812687,-0.002471744,0.006100644,92.52194,149.8601206,149.8853739,0.158745588,32
700,30,0.001,0.005,5000,10000,0.0007,3e-05,26.16992245,5.403429881,0.257425743,12.1244885,-10.31145077,125.0766838,0.002287363,0.001104136,1.840738571,0.920312156,-0.00122342,-0.007513646,88.45126977,141.4074486,141.3999045,0.813451123,2
700,30,0.001,0.005,5000,10000,0.0007,4e-05,26.16992247,5.403429881,0.257425743,12.12448851,-10.31145345,125.0767027,0.002286834,0.001103872,1.840297622,0.920091692,-0.00122342,-0.007513646,88.45128309,141.4074487,141.3999045,0.813451123,2
700,30,0.001,0.005,5000,10000,0.001,3e-05,26.17708821,5.403230876,0.257425743,12.12758788,-10.45347359,126.8140468,0.001627425,0.000773894,1.289653968,0.6447841,-0.001208527,-0.007426231,89.65864605,141.4409568,141.4334998,0.813451123,2
700,30,0.001,0.005,5000,10000,0.001,4e-05,26.17708821,5.403230876,0.257425743,12.12758788,-10.45347532,126.8140583,0.001627054,0.000773709,1.289345024,0.644629635,-0.001208527,-0.007426231,89.65865419,141.4409568,141.4334998,0.813451123,2
700,30,0.001,0.005,5000,20000,0.0007,3e-05,34.81826567,0.333868126,0.28358209,11.89151288,-0.500368051,3.859351638,0.001454192,0.000486719,1.207694109,0.450046406,-2.03e-05,0.004132554,2.753477672,140.1628086,151.1241865,0.893443325,4
700,30,0.001,0.005,5000,20000,0.0007,4e-05,34.81826568,0.333868124,0.28358209,11.89151358,-0.500393852,3.860093897,0.001453655,0.000486555,1.207245904,0.449853053,-2.03e-05,0.004132554,2.754007238,140.1628087,151.1241866,0.893443325,4
700,30,0.001,0.005,5000,20000,0.001,3e-05,34.83558885,0.24347262,0.28358209,11.88772703,-0.350624733,2.707043319,0.001016375,0.000340154,0.844071578,0.314371163,-1.42e-05,0.003763036,1.863690315,145.251778,153.0635506,0.893443325,4
700,30,0.001,0.005,5000,20000,0.001,4e-05,34.83558885,0.243472619,0.28358209,11.88772752,-0.350642397,2.707557184,0.001015999,0.00034004,0.843757969,0.314235928,-1.42e-05,0.003763036,1.864044089,145.2517781,153.0635506,0.893443325,4
700,30,0.001,0.005,5000,40000,0.0007,3e-05,34.03783314,2.280244108,0.3625,12.03095693,-5.972033314,71.35837509,0.00208696,0.000586497,1.681498807,0.552259058,-0.000364734,0.018645909,91.93956107,77.61443959,78.71712562,0.353627144,8
700,30,0.001,0.005,5000,40000,0.0007,4e-05,34.03783314,2.280244106,0.3625,12.03095688,-5.97203379,71.35781757,0.002086257,0.000586428,1.680913157,0.552217414,-0.000364734,0.018645909,91.93884283,77.61443952,78.71712555,0.353627144,8
700,30,0.001,0.005,5000,40000,0.001,3e-05,34.03894569,2.27897072,0.36159601,12.03135261,-5.989099349,71.71260867,0.001481921,0.000410744,1.176991686,0.386563034,-0.000367067,0.018729054,92.44457047,77.57362959,78.66093823,0.351402273,8
700,30,0.001,0.005,5000,40000,0.001,4e-05,34.03894567,2.278970735,0.36159601,12.03135257,-5.989099521,71.71221623,0.001481428,0.000410696,1.176581242,0.386533886,-0.000367067,0.018729054,92.44406399,77.57363008,78.66093868,0.351402273,8
700,30,0.001,0.005,5000,50000,0.0007,3e-05,32.44483776,3.799336045,0.381237525,12.1101545,-9.422793027,114.1192594,0.002213732,0.000639521,1.75394376,0.567974686,-0.000647501,0.01630347,92.57782994,123.2684536,123.5048013,0.5724306,10
700,30,0.001,0.005,5000,50000,0.0007,4e-05,32.44483773,3.799336066,0.381237525,12.11015446,-9.422793257,114.1188498,0.002213069,0.000639445,1.753392073,0.567951251,-0.000647501,0.016303469,92.57749727,123.2684542,123.5048018,0.5724306,10
700,30,0.001,0.005,5000,50000,0.001,3e-05,32.44565127,3.798719378,0.381237525,12.11035884,-9.432940356,114.2410574,0.001582507,0.000448159,1.227701119,0.397569076,-0.000649713,0.016279931,92.68935849,123.2515352,123.4794678,0.5724306,10
700,30,0.001,0.005,5000,50000,0.001,4e-05,32.44565127,3.798719378,0.381237525,12.11035881,-9.432940392,114.2407691,0.001582043,0.000448106,1.227314621,0.397552683,-0.000649713,0.016279931,92.68912463,123.2515353,123.4794678,0.5724306,10
700,30,0.001,0.005,5000,60000,0.0007,3e-05,31.34762844,4.487430848,0.400998336,12.13751617,-10.70979918,130.1955019,0.002274782,0.000672345,1.788439951,0.573154508,-0.000789449,0.010353404,92.55388349,140.6699503,140.8438567,0.212852774,12
700,30,0.001,0.005,5000,60000,0.0007,4e-05,31.34762843,4.487430856,0.400998336,12.13751614,-10.70979942,130.195182,0.002274145,0.000672274,1.787908954,0.573139263,-0.000789449,0.010353403,92.55365592,140.6699505,140.8438569,0.212852774,12
700,30,0.001,0.005,5000,60000,0.001,3e-05,31.34834057,4.487072884,0.400998336,12.13764594,-10.71666672,130.218158,0.001631057,0.000471314,1.25182361,0.401198539,-0.00079143,0.010351541,92.57527148,140.661924,140.8312565,0.212852774,12
700,30,0.001,0.005,5000,60000,0.001,4e-05,31.34834055,4.487072896,0.400998336,12.13764592,-10.71666686,130.2179332,0.00163061,0.000471264,1.251451581,0.401187875,-0.00079143,0.010351541,92.57511151,140.6619242,140.8312567,0.212852774,12
700,30,0.001,0.005,5000,80000,0.0007,3e-05,29.96515294,5.001550439,0.420724095,12.15089921,-11.38608089,138.6712196,0.002325981,0.000700549,1.818632103,0.57334096,-0.000910485,0.003078994,92.52644489,149.871985,149.9662,0.143697039,16
700,30,0.001,0.005,5000,80000,0.0007,4e-05,29.9651529,5.001550448,0.420724095,12.15089918,-11.38608102,138.6709989,0.002325373,0.000700488,1.818126091,0.573332832,-0.000910485,0.003078994,92.5262976,149.8719851,149.9662001,0.143697039,16
700,30,0.001,0.005,5000,80000,0.001,3e-05,29.96576088,5.001393,0.420724095,12.15095969,-11.39006972,138.6240169,0.001671307,0.000491294,1.272938959,0.401332317,-0.000912068,0.003075365,92.49598464,149.8703078,149.9630348,0.143697039,16
700,30,0.001,0.005,5000,80000,0.001,4e-05,29.96576085,5.001393007,0.420724095,12.15095967,-11.39006976,138.6238614,0.001670882,0.000491251,1.272584406,0.401326631,-0.000912068,0.003075365,92.49588085,149.8703079,149.9630349,0.143697039,16
700,30,0.001,0.005,5000,160000,0.0007,3e-05,29.96537866,5.001485694,0.425359151,12.15121474,-11.39433045,138.7221649,0.002494752,0.000742635,1.950384571,0.594004791,-0.000986233,0.002360839,92.56095774,149.8711425,149.8750052,0.158745588,32
700,30,0.001,0.005,5000,160000,0.0007,4e-05,29.96537863,5.001485701,0.425359151,12.15121473,-11.39433053,138.7220458,0.002494145,0.000742596,1.949879099,0.594002393,-0.000986233,0.002360839,92.56087825,149.8711426,149.8750053,0.158745588,32
700,30,0.001,0.005,5000,160000,0.001,3e-05,29.9658753,5.001357131,0.425359151,12.15121951,-11.39585363,138.6604639,0.001792663,0.000520714,1.365239093,0.415799798,-0.000986186,0.002373274,92.52063307,149.8697742,149.8729556,0.158745588,32
700,30,0.001,0.005,5000,160000,0.001,4e-05,29.96587525,5.001357145,0.425359151,12.1512195,-11.39585358,138.660379,0.001792237,0.000520686,1.364884877,0.415798118,-0.000986186,0.002373274,92.52057638,149.8697743,149.8729558,0.158745588,32
700,30,0.002,0.001,5000,10000,0.0007,3e-05,26.27564191,5.399777068,0.257425743,12.12430253,-10.29985504,124.9338978,0.002276516,0.001098755,1.831763157,0.915823929,-0.005794464,-0.035871492,88.05281307,141.8851863,141.8492848,0.813451123,2
700,30,0.002,0.001,5000,10000,0.0007,4e-05,26.27564197,5.399777067,0.257425743,12.12430256,-10.29985876,124.9339297,0.00227599,0.001098492,1.831324361,0.915604542,-0.005794464,-0.035871492,88.05283537,141.8851865,141.849285,0.813451123,2
700,30,0.002,0.001,5000,10000,0.001,3e-05,26.28551322,5.399496982,0.257425743,12.12742462,-10.44317258,126.6872311,0.001620126,0.000770282,1.283630275,0.641771636,-0.005725581,-0.035472503,89.25968153,141.9310812,141.8955784,0.813451123,2
700,30,0.002,0.001,5000,10000,0.001,4e-05,26.28551326,5.399496981,0.257425743,12.12742464,-10.44317502,126.6872514,0.001619757,0.000770098,1.283322776,0.641617894,-0.005725581,-0.035472503,89.25969574,141.9310813,141.8955786,0.813451123,2
700,30,0.002,0.001,5000,20000,0.0007,3e-05,34.70605856,0.332268186,0.28358209,11.89139749,-0.491989709,3.778593711,0.001441307,0.0004827,1.197025401,0.447423012,-8.77e-05,0.018196666,2.593075458,145.7186176,156.8865816,0.893443325,4
700,30,0.002,0.001,5000,20000,0.0007,4e-05,34.70605856,0.332268184,0.28358209,11.89139819,-0.492015691,3.77932632,0.001440778,0.000482538,1.196584392,0.447231126,-8.77e-05,0.018196666,2.593578213,145.7186177,156.8865816,0.893443325,4
